cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid
2077639,2015,,Público Municipal,Grande Porte,183,183,171,171,12,12,57015,3750,91.34823359769287,85.61643835616438,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,8965.0,525.0,525.0,57015.0,8241734.410000031,25.0,0.0,0.0,0.0,2319,0
2077647,2015,,Filantrópico,Médio Porte,140,100,135,96,5,4,13207,1116,37.6912100456621,76.43835616438356,350010,Adamantina,05 HOSPITAL GERAL,N/A,1,3365.0,252.0,252.0,13207.0,2232099.040000005,3.0,0.0,0.0,0.0,1535,0
2077655,2015,,Filantrópico,Médio Porte,104,27,94,23,10,4,4085,260,48.65991661703395,17.80821917808219,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,1219.0,0.0,0.0,4085.0,1297844.4599999993,156.0,0.0,0.0,0.0,427,0
2077671,2015,,OSS,Grande Porte,246,240,216,216,30,24,81387,4934,103.23059360730593,56.32420091324201,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,15841.0,901.0,901.0,81387.0,15456789.62999997,23.0,0.0,0.0,0.0,3675,0
2077701,2015,,Direta,Grande Porte,161,131,147,117,14,14,38664,4883,90.53740779768177,95.55772994129158,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,8842.0,57.0,56.0,38664.0,7846635.59000001,0.0,0.0,0.0,0.0,611,0
2077752,2015,,Filantrópico,HPP,50,50,50,50,0,0,9249,0,50.679452054794524,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,5907.0,0.0,0.0,9249.0,2720162.2000000016,0.0,0.0,0.0,0.0,739,0
2077957,2015,,Direta,HPP,50,50,50,50,0,0,6523,0,35.74246575342466,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,858.0,13.0,13.0,6523.0,207799.0900000003,718.0,0.0,0.0,0.0,128,0
2078015,2015,,Filantrópico,Especial,1551,1502,1326,1279,225,223,379949,56208,81.38828494007518,69.05583881073775,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,49925.0,2148.0,2148.0,379949.0,150840854.95999974,9249.0,0.0,0.0,0.0,15771,0
2078023,2015,,DESATIVADO,Médio Porte,81,56,81,56,0,0,6302,0,30.831702544031312,0.0,351670,Garça,05 HOSPITAL GERAL,N/A,1,2060.0,119.0,119.0,6302.0,782737.6500000011,0.0,0.0,0.0,0.0,798,0
2078031,2015,,Direta,Grande Porte,280,280,280,280,0,0,55425,0,54.231898238747554,0.0,354340,Ribeirao Preto,07 HOSPITAL ESPECIALIZADO,-,1,2052.0,3.0,3.0,55425.0,2126260.8999999994,0.0,0.0,0.0,0.0,124,0
2078074,2015,,Filantrópico,Médio Porte,114,82,104,76,10,6,16943,2015,61.07786589762076,92.00913242009132,352670,Leme,05 HOSPITAL GERAL,N/A,1,3986.0,260.0,260.0,16943.0,3183690.080000006,3.0,0.0,0.0,0.0,1668,0
2078104,2015,,OSS,Grande Porte,257,250,227,220,30,30,66705,7054,83.06973848069738,64.42009132420091,352250,Itapevi,05 HOSPITAL GERAL,N/A,1,15494.0,377.0,375.0,66705.0,11248740.009999977,3.0,0.0,0.0,0.0,2730,0
2078112,2015,,Filantrópico,HPP,29,19,29,19,0,0,716,0,10.324441240086518,0.0,354490,Sales Oliveira,05 HOSPITAL GERAL,N/A,1,253.0,4.0,4.0,716.0,114774.1,0.0,0.0,0.0,0.0,157,0
2078139,2015,,Filantrópico,Médio Porte,105,79,97,75,8,4,9051,871,33.06301369863014,59.657534246575345,354150,Presidente Venceslau,05 HOSPITAL GERAL,N/A,1,3303.0,113.0,113.0,9051.0,1428507.370000002,0.0,0.0,0.0,0.0,1376,0
2078155,2015,,Filantrópico,Médio Porte,143,141,121,121,22,20,13508,2984,30.585305105853053,40.87671232876713,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,4903.0,141.0,141.0,13508.0,9431139.79,893.0,0.0,0.0,0.0,1384,0
2078198,2015,,Público Municipal,HPP,12,12,12,12,0,0,397,0,9.06392694063927,0.0,354790,Santo Antonio Da Alegria,15 UNIDADE MISTA,-,1,107.0,9.0,9.0,397.0,39290.67999999998,0.0,0.0,0.0,0.0,88,0
2078236,2015,,DESATIVADO,Grande Porte,465,425,465,425,0,0,112634,0,72.6085414987913,0.0,353780,Piedade,07 HOSPITAL ESPECIALIZADO,-,1,3711.0,9.0,9.0,112634.0,4007372.4400000013,0.0,0.0,0.0,0.0,21,0
2078252,2015,,Filantrópico,Médio Porte,115,72,108,66,7,6,18700,1982,77.62557077625571,90.50228310502283,350650,Birigui,05 HOSPITAL GERAL,N/A,1,5227.0,275.0,275.0,18700.0,2880393.4499999923,0.0,0.0,0.0,0.0,1764,0
2078287,2015,,Direta,Grande Porte,151,151,144,144,7,7,30408,1176,57.853881278538815,46.02739726027397,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,6543.0,421.0,421.0,30408.0,9852026.960000006,1918.0,0.0,0.0,0.0,1437,0
2078295,2015,,Filantrópico,Médio Porte,128,75,120,69,8,6,13404,1403,53.22215604526504,64.06392694063926,355370,Taquaritinga,05 HOSPITAL GERAL,N/A,1,4323.0,192.0,192.0,13404.0,2325597.0999999954,2.0,0.0,0.0,0.0,1623,0
2078325,2015,,Público Municipal,Médio Porte,68,58,49,49,19,9,16874,2723,94.34721833939055,82.89193302891933,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,001 PEDIATRIA,1,5206.0,35.0,35.0,16874.0,4105423.059999999,16.0,0.0,0.0,0.0,825,0
2078341,2015,,Filantrópico,HPP,36,29,36,29,0,0,3037,0,28.691544638639584,0.0,353180,Monte Mor,05 HOSPITAL GERAL,N/A,1,1253.0,40.0,40.0,3037.0,490642.42999999993,0.0,0.0,0.0,0.0,305,0
2078384,2015,,Filantrópico,Médio Porte,78,78,78,78,0,0,26571,0,93.32982086406744,0.0,353730,Penapolis,07 HOSPITAL ESPECIALIZADO,-,1,1372.0,3.0,3.0,26571.0,1317926.009999999,0.0,0.0,0.0,0.0,110,0
2078414,2015,,Filantrópico,Médio Porte,60,42,60,42,0,0,3425,0,22.34181343770385,0.0,351740,Guaira,05 HOSPITAL GERAL,N/A,1,1648.0,42.0,42.0,3425.0,728154.9999999997,7.0,0.0,0.0,0.0,810,0
2078422,2015,,Filantrópico,HPP,49,49,49,49,0,0,3712,0,20.75482247693598,0.0,353710,Pedreira,05 HOSPITAL GERAL,N/A,1,1233.0,67.0,67.0,3712.0,545052.7399999988,2.0,0.0,0.0,0.0,670,0
2078449,2015,,Filantrópico,HPP,35,23,35,23,0,0,2587,0,30.815961882072664,0.0,353630,Patrocinio Paulista,05 HOSPITAL GERAL,N/A,1,1115.0,30.0,30.0,2587.0,444547.3899999992,0.0,0.0,0.0,0.0,667,0
2078465,2015,,Filantrópico,Médio Porte,121,45,93,35,28,10,7662,490,59.97651663405088,13.424657534246576,350950,Campinas,05 HOSPITAL GERAL,N/A,1,810.0,92.0,92.0,7662.0,702926.9600000009,0.0,0.0,0.0,0.0,391,0
2078473,2015,,Público Municipal,Grande Porte,155,149,134,134,21,15,28637,3616,58.550398691474136,66.04566210045662,351350,Cubatao,05 HOSPITAL GERAL,N/A,1,5366.0,247.0,247.0,28637.0,4858036.709999999,5.0,0.0,0.0,0.0,1755,0
2078503,2015,,Filantrópico,Médio Porte,116,98,108,90,8,8,15874,1547,48.32267884322679,52.97945205479452,353730,Penapolis,05 HOSPITAL GERAL,N/A,1,4578.0,267.0,267.0,15874.0,2425921.120000007,4.0,0.0,0.0,0.0,1603,0
2078511,2015,,Filantrópico,Médio Porte,121,78,116,74,5,4,9771,1029,36.1754905590522,70.47945205479452,352044,Ilha Solteira,05 HOSPITAL GERAL,N/A,1,2652.0,136.0,136.0,9771.0,1332142.2399999984,1.0,0.0,0.0,0.0,1080,0
2078538,2015,,Público Municipal,HPP,50,50,50,50,0,0,4080,0,22.356164383561644,0.0,352400,Itupeva,05 HOSPITAL GERAL,N/A,1,1214.0,31.0,31.0,4080.0,570732.0099999998,0.0,0.0,0.0,0.0,505,0
2078546,2015,,Filantrópico,HPP,40,26,40,26,0,0,3014,0,31.759747102212856,0.0,354860,Sao Bento Do Sapucai,05 HOSPITAL GERAL,N/A,1,814.0,26.0,26.0,3014.0,379564.28,0.0,0.0,0.0,0.0,383,0
2078562,2015,,OSS,Grande Porte,244,244,224,224,20,20,81104,4746,99.19765166340508,65.01369863013699,352310,Itaquaquecetuba,05 HOSPITAL GERAL,N/A,1,13184.0,695.0,691.0,81104.0,10221521.899999978,1.0,0.0,0.0,0.0,3647,0
2078589,2015,,Filantrópico,Grande Porte,493,14,426,14,67,0,12,0,0.23483365949119372,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,6.0,0.0,0.0,12.0,4284.679999999999,0.0,0.0,0.0,0.0,5,0
2078775,2015,,Filantrópico,Grande Porte,329,275,291,242,38,33,76059,11569,86.10777765198686,96.04815276048153,350280,Aracatuba,05 HOSPITAL GERAL,N/A,1,12155.0,1154.0,1154.0,76059.0,29295637.770000134,1915.0,0.0,0.0,0.0,4765,0
2078805,2015,,Público Municipal,HPP,8,8,8,8,0,0,812,0,27.80821917808219,0.0,350925,Cajati,73 PRONTO ATENDIMENTO,-,1,228.0,25.0,25.0,812.0,90679.52999999984,0.0,0.0,0.0,0.0,154,0
2078813,2015,,Filantrópico,HPP,31,25,31,25,0,0,213,0,2.334246575342466,0.0,355220,Sorocaba,07 HOSPITAL ESPECIALIZADO,N/A,1,668.0,0.0,0.0,213.0,1162897.69,469.0,0.0,0.0,0.0,196,0
2078848,2015,,Filantrópico,Médio Porte,88,53,80,46,8,7,11429,2253,68.07027992852889,88.18003913894324,350190,Amparo,05 HOSPITAL GERAL,N/A,1,2894.0,224.0,224.0,11429.0,2771704.8400000003,0.0,0.0,0.0,0.0,1264,0
2078902,2015,,Filantrópico,HPP,35,27,35,27,0,0,4107,0,41.67427701674277,0.0,353790,Pilar Do Sul,05 HOSPITAL GERAL,N/A,1,1261.0,65.0,65.0,4107.0,478247.18999999936,0.0,0.0,0.0,0.0,564,0
2078937,2015,,Filantrópico,HPP,21,20,21,20,0,0,267,0,3.6575342465753424,0.0,350260,Aparecida D'Oeste,05 HOSPITAL GERAL,N/A,1,139.0,0.0,0.0,267.0,35780.47999999996,0.0,0.0,0.0,0.0,108,0
2079003,2015,,Filantrópico,HPP,50,50,50,50,0,0,16761,0,91.84109589041095,0.0,350950,Campinas,36 CLINICA/CENTRO DE ESPECIALIDADE,-,1,1286.0,2.0,2.0,16761.0,831746.1899999998,0.0,0.0,0.0,0.0,90,0
2079011,2015,,Público Municipal,HPP,28,28,28,28,0,0,4903,0,47.974559686888455,0.0,351500,Embu Das Artes,05 HOSPITAL GERAL,N/A,1,1283.0,109.0,109.0,4903.0,456185.06999999995,0.0,0.0,0.0,0.0,626,0
2079097,2015,,Filantrópico,Médio Porte,67,49,67,49,0,0,7107,0,39.73720995247414,0.0,351020,Capao Bonito,05 HOSPITAL GERAL,N/A,1,2577.0,130.0,130.0,7107.0,1330610.7999999996,0.0,0.0,0.0,0.0,900,0
2079119,2015,,OSS,Médio Porte,56,51,56,51,0,0,11816,0,63.475691646521625,0.0,354340,Ribeirao Preto,07 HOSPITAL ESPECIALIZADO,-,1,5090.0,0.0,0.0,11816.0,2683803.100000003,0.0,0.0,0.0,0.0,446,0
2079135,2015,,Filantrópico,Médio Porte,148,93,140,85,8,8,19813,2038,63.86140209508461,69.79452054794521,355400,Tatui,05 HOSPITAL GERAL,N/A,1,4953.0,251.0,251.0,19813.0,3637013.619999996,9.0,0.0,0.0,0.0,1544,0
2079178,2015,,Público Municipal,HPP,8,8,8,8,0,0,1025,0,35.102739726027394,0.0,354530,Salto De Pirapora,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,426.0,0.0,0.0,1025.0,216098.0699999999,0.0,0.0,0.0,0.0,48,0
2079186,2015,,Público Municipal,Grande Porte,181,171,144,144,37,27,46635,6546,88.7271689497717,66.42313546423135,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,-,1,11330.0,20.0,20.0,46635.0,11672896.219999991,2.0,0.0,0.0,0.0,687,0
2079194,2015,,Direta,Médio Porte,94,94,94,94,0,0,24562,0,71.58845817545905,0.0,350170,Americo Brasiliense,05 HOSPITAL GERAL,N/A,1,940.0,8.0,8.0,24562.0,2011281.86,0.0,0.0,0.0,0.0,86,0
2079208,2015,,Filantrópico,Médio Porte,77,55,77,55,0,0,19411,0,96.69240348692404,0.0,353080,Mogi Mirim,05 HOSPITAL GERAL,N/A,1,639.0,1.0,1.0,19411.0,1370610.7100000002,0.0,0.0,0.0,0.0,18,0
2079216,2015,,Filantrópico,HPP,31,30,31,30,0,0,1761,0,16.08219178082192,0.0,351100,Castilho,05 HOSPITAL GERAL,N/A,1,496.0,27.0,27.0,1761.0,193009.4699999998,0.0,0.0,0.0,0.0,286,0
2079224,2015,,Público Municipal,HPP,40,33,40,33,0,0,1540,0,12.785388127853881,0.0,352290,Itapui,05 HOSPITAL GERAL,N/A,1,630.0,18.0,18.0,1540.0,234537.0599999999,0.0,0.0,0.0,0.0,304,0
2079232,2015,,Filantrópico,Médio Porte,148,92,138,84,10,8,18517,2810,60.394651011089366,96.23287671232876,354580,Santa Barbara D'Oeste,05 HOSPITAL GERAL,N/A,1,4174.0,270.0,270.0,18517.0,3956220.360000009,25.0,0.0,0.0,0.0,1544,0
2079240,2015,,Direta,Grande Porte,253,233,235,215,18,18,41938,1911,53.44122331952851,29.08675799086758,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,6952.0,350.0,350.0,41938.0,4132921.7300000126,0.0,0.0,0.0,0.0,1856,0
2079275,2015,,Privado,Grande Porte,163,9,131,5,32,4,2,7,0.1095890410958904,0.4794520547945205,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,7.0,0.0,0.0,2.0,14165.410000000003,7.0,0.0,0.0,0.0,7,0
2079283,2015,,Filantrópico,HPP,36,35,36,35,0,0,1723,0,13.487279843444227,0.0,353540,Panorama,05 HOSPITAL GERAL,N/A,1,545.0,14.0,14.0,1723.0,206264.37999999986,0.0,0.0,0.0,0.0,263,0
2079291,2015,,Filantrópico,HPP,24,10,24,10,0,0,2112,0,57.863013698630134,0.0,353520,Palmeira D'Oeste,05 HOSPITAL GERAL,N/A,1,795.0,4.0,4.0,2112.0,273500.70999999944,0.0,0.0,0.0,0.0,371,0
2079313,2015,,Filantrópico,HPP,13,9,13,9,0,0,686,0,20.882800608828006,0.0,350840,Cabreuva,05 HOSPITAL GERAL,N/A,1,278.0,2.0,2.0,686.0,152198.90999999997,0.0,0.0,0.0,0.0,65,0
2079321,2015,,Filantrópico,Médio Porte,56,41,48,36,8,5,4780,1434,36.37747336377473,78.57534246575342,355220,Sorocaba,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,1237.0,22.0,22.0,4780.0,1747933.250000001,197.0,0.0,0.0,0.0,348,0
2079348,2015,,Filantrópico,Médio Porte,60,32,60,32,0,0,3152,0,26.986301369863014,0.0,352010,Igarapava,05 HOSPITAL GERAL,N/A,1,860.0,77.0,77.0,3152.0,441064.6100000003,0.0,0.0,0.0,0.0,526,0
2079356,2015,,Filantrópico,Médio Porte,72,32,72,32,0,0,8779,0,75.16267123287672,0.0,355340,Tanabi,05 HOSPITAL GERAL,N/A,1,1560.0,16.0,16.0,8779.0,765762.3499999996,0.0,0.0,0.0,0.0,567,0
2079364,2015,,Filantrópico,Médio Porte,58,43,58,43,0,0,2719,0,17.32398853137942,0.0,355150,Serrana,05 HOSPITAL GERAL,N/A,1,611.0,16.0,16.0,2719.0,333767.13999999996,0.0,0.0,0.0,0.0,364,0
2079380,2015,,Filantrópico,HPP,19,17,19,17,0,0,629,0,10.136986301369863,0.0,354500,Salesopolis,05 HOSPITAL GERAL,N/A,1,168.0,9.0,9.0,629.0,64166.880000000005,0.0,0.0,0.0,0.0,140,0
2079399,2015,,Filantrópico,HPP,35,22,35,22,0,0,2616,0,32.577833125778334,0.0,355270,Tabatinga,05 HOSPITAL GERAL,N/A,1,680.0,26.0,26.0,2616.0,332939.5199999997,0.0,0.0,0.0,0.0,442,0
2079402,2015,,Filantrópico,HPP,15,13,15,13,0,0,937,0,19.747102212855637,0.0,350670,Boa Esperanca Do Sul,05 HOSPITAL GERAL,N/A,1,421.0,12.0,12.0,937.0,168015.8899999999,0.0,0.0,0.0,0.0,250,0
2079410,2015,,Direta,Médio Porte,145,145,135,135,10,10,30545,2297,61.988838153221714,62.93150684931507,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,4403.0,496.0,496.0,30545.0,3490685.860000002,140.0,0.0,0.0,0.0,1927,0
2079429,2015,,Filantrópico,HPP,40,34,40,34,0,0,3691,0,29.74214343271555,0.0,354530,Salto De Pirapora,05 HOSPITAL GERAL,N/A,1,1329.0,88.0,88.0,3691.0,585154.5499999997,0.0,0.0,0.0,0.0,682,0
2079437,2015,,Filantrópico,HPP,26,26,26,26,0,0,2909,0,30.65331928345627,0.0,352880,Maracai,05 HOSPITAL GERAL,N/A,1,593.0,27.0,27.0,2909.0,259442.36999999976,0.0,0.0,0.0,0.0,327,0
2079461,2015,,Filantrópico,HPP,36,22,36,22,0,0,1812,0,22.5653798256538,0.0,350810,Buritama,05 HOSPITAL GERAL,N/A,1,809.0,28.0,28.0,1812.0,354208.1999999999,0.0,0.0,0.0,0.0,421,0
2079496,2015,,Filantrópico,HPP,15,13,15,13,0,0,2305,0,48.577449947312964,0.0,351310,Cravinhos,05 HOSPITAL GERAL,N/A,1,391.0,22.0,22.0,2305.0,160140.25000000012,0.0,0.0,0.0,0.0,212,0
2079518,2015,,Filantrópico,HPP,40,25,40,25,0,0,4687,0,51.364383561643834,0.0,351360,Cunha,05 HOSPITAL GERAL,N/A,1,1453.0,74.0,74.0,4687.0,827917.5599999989,0.0,0.0,0.0,0.0,777,0
2079550,2015,,Filantrópico,HPP,23,7,23,7,0,0,2158,0,84.46183953033268,0.0,354560,Santa Adelia,05 HOSPITAL GERAL,N/A,1,518.0,10.0,10.0,2158.0,164760.85000000006,0.0,0.0,0.0,0.0,277,0
2079569,2015,,DESATIVADO,Médio Porte,96,59,96,59,0,0,7907,0,36.71697237055955,0.0,350970,Campos do Jordão,05 HOSPITAL GERAL,N/A,1,2122.0,84.0,84.0,7907.0,978315.2700000008,0.0,0.0,0.0,0.0,620,0
2079593,2015,,Filantrópico,Médio Porte,82,68,82,68,0,0,15590,0,62.812248186946015,0.0,354260,Registro,05 HOSPITAL GERAL,N/A,1,4862.0,194.0,194.0,15590.0,2930403.2300000084,0.0,0.0,0.0,0.0,1711,0
2079615,2015,,Público Municipal,Médio Porte,63,63,63,63,0,0,6445,0,28.02783213742118,0.0,351970,Ibiuna,05 HOSPITAL GERAL,N/A,1,2126.0,114.0,114.0,6445.0,1002573.439999999,0.0,0.0,0.0,0.0,622,0
2079682,2015,,Filantrópico,HPP,35,11,35,11,0,0,1870,0,46.57534246575342,0.0,353250,Neves Paulista,05 HOSPITAL GERAL,N/A,1,680.0,8.0,8.0,1870.0,205125.95000000033,0.0,0.0,0.0,0.0,312,0
2079690,2015,,Filantrópico,HPP,26,11,26,11,0,0,1355,0,33.74844333748443,0.0,355000,Sao Luis Do Paraitinga,05 HOSPITAL GERAL,N/A,1,244.0,17.0,17.0,1355.0,109476.7799999999,0.0,0.0,0.0,0.0,159,0
2079704,2015,,Filantrópico,Médio Porte,62,54,62,54,0,0,5358,0,27.184170471841703,0.0,355210,Socorro,05 HOSPITAL GERAL,N/A,1,2209.0,90.0,90.0,5358.0,1026960.3300000003,111.0,0.0,0.0,0.0,1064,0
2079720,2015,,OSS,Grande Porte,248,245,211,208,37,37,61287,10852,80.72576396206533,80.35542391706775,354850,Santos,05 HOSPITAL GERAL,N/A,1,8714.0,518.0,517.0,61287.0,10613679.579999985,310.0,0.0,0.0,0.0,2719,0
2079763,2015,,Filantrópico,Médio Porte,56,56,56,56,0,0,21602,0,105.68493150684931,0.0,350320,Araraquara,07 HOSPITAL ESPECIALIZADO,-,1,901.0,1.0,1.0,21602.0,1078917.39,0.0,0.0,0.0,0.0,99,0
2079798,2015,,Direta,Especial,631,615,532,531,99,84,180724,25076,93.24562082398162,81.7873450750163,350950,Campinas,05 HOSPITAL GERAL,N/A,1,27671.0,1139.0,1139.0,180724.0,73609634.65999994,5495.0,0.0,0.0,0.0,9443,0
2079828,2015,,OSS,Grande Porte,301,299,276,274,25,25,74629,8045,74.62153784621538,88.16438356164383,355280,Taboao Da Serra,05 HOSPITAL GERAL,N/A,1,14556.0,506.0,506.0,74629.0,16908163.82999998,1887.0,0.0,0.0,0.0,3928,0
2079836,2015,,Filantrópico,Médio Porte,80,49,76,45,4,4,8367,992,50.94063926940639,67.94520547945206,352270,Itapolis,05 HOSPITAL GERAL,N/A,1,2221.0,174.0,174.0,8367.0,1492456.0799999994,1.0,0.0,0.0,0.0,1163,0
2079852,2015,,Filantrópico,HPP,37,29,37,29,0,0,2402,0,22.69248937175248,0.0,353860,Piracaia,05 HOSPITAL GERAL,N/A,1,389.0,48.0,48.0,2402.0,170905.62,0.0,0.0,0.0,0.0,255,0
2079860,2015,,Filantrópico,Médio Porte,115,112,95,94,20,18,25971,4596,75.69513261439813,69.95433789954338,355250,Suzano,05 HOSPITAL GERAL,N/A,1,5350.0,199.0,198.0,25971.0,5319230.180000008,0.0,0.0,0.0,0.0,1006,0
2079879,2015,,Filantrópico,Médio Porte,53,32,53,32,0,0,4310,0,36.90068493150685,0.0,355380,Taquarituba,05 HOSPITAL GERAL,N/A,1,1528.0,39.0,39.0,4310.0,569173.4199999998,0.0,0.0,0.0,0.0,798,0
2079895,2015,,Filantrópico,Médio Porte,144,89,129,76,15,13,20954,3491,75.53713049747657,73.57218124341412,352480,Jales,05 HOSPITAL GERAL,N/A,1,5655.0,312.0,312.0,20954.0,4737482.9000000125,4.0,0.0,0.0,0.0,2127,0
2079909,2015,,Filantrópico,HPP,41,9,41,9,0,0,2111,0,64.26179604261796,0.0,353900,Pirangi,05 HOSPITAL GERAL,N/A,1,709.0,6.0,6.0,2111.0,277906.3299999998,0.0,0.0,0.0,0.0,341,0
2079917,2015,,Filantrópico,HPP,41,34,41,34,0,0,3923,0,31.6116035455278,0.0,352730,Louveira,05 HOSPITAL GERAL,N/A,1,1511.0,34.0,34.0,3923.0,713776.5399999998,1.0,0.0,0.0,0.0,724,0
2079925,2015,,Filantrópico,Médio Porte,51,39,51,39,0,0,6309,0,44.320337197049525,0.0,354060,Porto Feliz,05 HOSPITAL GERAL,N/A,1,2210.0,140.0,140.0,6309.0,1004146.8199999998,0.0,0.0,0.0,0.0,807,0
2079968,2015,,Filantrópico,HPP,26,24,26,24,0,0,623,0,7.1118721461187215,0.0,355580,Urania,05 HOSPITAL GERAL,N/A,1,259.0,3.0,3.0,623.0,74678.73999999989,0.0,0.0,0.0,0.0,193,0
2079976,2015,,Filantrópico,HPP,47,32,47,32,0,0,5779,0,49.477739726027394,0.0,352640,Laranjal Paulista,05 HOSPITAL GERAL,N/A,1,2054.0,68.0,68.0,5779.0,866459.6599999986,0.0,0.0,0.0,0.0,805,0
2080028,2015,,Público Municipal,Grande Porte,205,204,184,184,21,20,62384,3845,92.88862418106015,52.67123287671233,351380,Diadema,05 HOSPITAL GERAL,N/A,1,8554.0,513.0,513.0,62384.0,6458091.860000015,33.0,0.0,0.0,0.0,2556,0
2080044,2015,,Filantrópico,Médio Porte,123,76,115,68,8,8,10387,1516,41.84931506849315,51.917808219178085,354940,Sao Joaquim Da Barra,05 HOSPITAL GERAL,N/A,1,2874.0,161.0,161.0,10387.0,2247163.409999998,0.0,0.0,0.0,0.0,1448,0
2080052,2015,,Filantrópico,Grande Porte,206,189,187,172,19,17,54449,5673,86.72985027078687,91.4262691377921,353060,Mogi Das Cruzes,05 HOSPITAL GERAL,N/A,1,11668.0,323.0,323.0,54449.0,11916518.479999973,714.0,0.0,0.0,0.0,1946,0
2080079,2015,,Direta,Grande Porte,252,235,225,208,27,27,45107,1522,59.413856691253955,15.443937087772705,351570,Ferraz De Vasconcelos,05 HOSPITAL GERAL,N/A,1,7976.0,387.0,387.0,45107.0,3988731.950000007,2.0,0.0,0.0,0.0,2394,0
2080087,2015,,Filantrópico,Médio Porte,69,42,69,42,0,0,6199,0,40.43705153294194,0.0,355450,Tiete,05 HOSPITAL GERAL,N/A,1,1963.0,83.0,83.0,6199.0,847276.4899999998,0.0,0.0,0.0,0.0,792,0
2080095,2015,,Filantrópico,Médio Porte,61,29,61,29,0,0,5864,0,55.399149740198396,0.0,352570,Jose Bonifacio,05 HOSPITAL GERAL,N/A,1,2751.0,40.0,40.0,5864.0,1003515.4899999979,0.0,0.0,0.0,0.0,824,0
2080109,2015,,Filantrópico,HPP,18,8,18,8,0,0,621,0,21.267123287671232,0.0,354040,Populina,05 HOSPITAL GERAL,N/A,1,210.0,0.0,0.0,621.0,76613.77999999994,0.0,0.0,0.0,0.0,137,0
2080117,2015,,Filantrópico,Grande Porte,300,230,300,230,0,0,76071,0,90.61465157832043,0.0,351620,Franca,07 HOSPITAL ESPECIALIZADO,-,1,3196.0,3.0,3.0,76071.0,3097052.38,0.0,0.0,0.0,0.0,158,0
2080125,2015,,Filantrópico,Médio Porte,71,71,66,66,5,5,20861,1278,86.59609796596098,70.02739726027397,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,4676.0,723.0,723.0,20861.0,9928399.470000016,1798.0,0.0,0.0,0.0,1729,0
2080141,2015,,DESATIVADO,HPP,25,4,25,4,0,0,124,0,8.493150684931507,0.0,350370,Ariranha,008 - PRONTO ATENDIMENTO,-,1,27.0,2.0,2.0,124.0,9869.390000000001,0.0,0.0,0.0,0.0,27,0
2080192,2015,,Direta,Médio Porte,118,118,118,118,0,0,21647,0,50.260041792430926,0.0,352390,Itu,07 HOSPITAL ESPECIALIZADO,-,1,738.0,6.0,6.0,21647.0,1494420.86,0.0,0.0,0.0,0.0,65,0
2080222,2015,,Filantrópico,Médio Porte,62,62,62,62,0,0,16251,0,71.81175430844013,0.0,350870,Caconde,05 HOSPITAL GERAL,N/A,1,1171.0,43.0,43.0,16251.0,1258437.2700000003,0.0,0.0,0.0,0.0,455,0
2080273,2015,,OSS,Grande Porte,325,299,281,255,44,44,74182,12616,79.70131614289552,78.55541718555418,354780,Santo Andre,05 HOSPITAL GERAL,N/A,1,12533.0,736.0,736.0,74182.0,24253289.410000008,3317.0,0.0,0.0,0.0,4453,0
2080281,2015,,Filantrópico,Médio Porte,51,51,51,51,0,0,2833,0,15.218909481600859,0.0,351900,Herculandia,05 HOSPITAL GERAL,N/A,1,800.0,8.0,8.0,2833.0,343049.51,0.0,0.0,0.0,0.0,269,0
2080338,2015,,OSS,Grande Porte,299,299,263,263,36,36,107108,10434,111.57664461690713,79.40639269406392,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,16434.0,1157.0,1157.0,107108.0,16359955.18000002,367.0,0.0,0.0,0.0,4307,0
